[21-01-21 22:36] [INFO] - Start transposenet with train
[21-01-21 22:36] [INFO] - Experiment details: kings_subscene_2
[21-01-21 22:36] [INFO] - Using dataset: /media/ronf/data/datasets/cambridge
[21-01-21 22:36] [INFO] - Using labels file: /home/ronf/git/segpose/analysis/abs_cambridge_pose_sorted.csv_KingsCollege_train_2.csv
[21-01-21 22:36] [INFO] - Running with configuration:
	batch_size: 8
	learnable: True
	s_x: -3
	s_q: -6.5
	lr: 0.0001
	norm: 2
	weight_decay: 0.0001
	eps: 1e-10
	lr_scheduler_gamma: 0.1
	lr_scheduler_step_size: 200
	n_epochs: 600
	num_encoder_layers: 6
	dim_feedforward: 256
	hidden_dim: 256
	dropout: 0.1
	nheads: 4
	freeze: False
	reduction: ['reduction_4', 'reduction_3']
	use_prior_t_for_rot: False
	freeze_exclude_phrase: regressor_head_rot
	n_freq_print: 5
	n_freq_checkpoint: 50
	n_workers: 4
	device_id: cuda:0
[21-01-21 22:38] [INFO] - [Batch-16/Epoch-12] running camera pose loss: 5.798, camera pose error: 1.34[m], 4.06[deg]
[21-01-21 22:38] [INFO] - [Batch-21/Epoch-12] running camera pose loss: 5.997, camera pose error: 1.66[m], 3.58[deg]
[21-01-21 22:38] [INFO] - [Batch-26/Epoch-12] running camera pose loss: 5.991, camera pose error: 1.62[m], 6.05[deg]
[21-01-21 22:38] [INFO] - [Batch-31/Epoch-12] running camera pose loss: 6.044, camera pose error: 1.34[m], 5.44[deg]
[21-01-21 22:38] [INFO] - [Batch-36/Epoch-12] running camera pose loss: 6.124, camera pose error: 1.64[m], 4.44[deg]
[21-01-21 22:38] [INFO] - [Batch-41/Epoch-12] running camera pose loss: 6.013, camera pose error: 1.56[m], 4.64[deg]
[21-01-21 22:38] [INFO] - [Batch-46/Epoch-12] running camera pose loss: 5.922, camera pose error: 1.33[m], 5.24[deg]
[21-01-21 22:38] [INFO] - [Batch-51/Epoch-12] running camera pose loss: 5.956, camera pose error: 1.07[m], 3.91[deg]
[21-01-21 22:38] [INFO] - [Batch-56/Epoch-12] running camera pose loss: 5.871, camera pose error: 0.93[m], 4.42[deg]
[21-01-21 22:38] [INFO] - [Batch-61/Epoch-12] running camera pose loss: 5.807, camera pose error: 1.40[m], 3.04[deg]
